mean,sigma,scale
0.0018599147647864122,9.577619036374349e-05,0.00040322685791757635
0.0026914857236989163,9.554387492521963e-05,0.00038322365102511297
0.0035227862405538854,9.426128995337866e-05,0.0003586111178099673
0.00433020990799417,9.387626043784412e-05,0.00036270174546516756
0.007292432366919174,9.555924145659704e-05,0.0003841208743486055
0.008104292857545466,9.73731141269327e-05,0.0003722482483389677
0.00892499175993494,9.593207948281465e-05,0.0003497811541400956
0.00974844570326415,9.811316886330072e-05,0.00038006187908944507
